target_id,uniprot_id,gene_symbol,gene_name,score_overall,max_clinical_phase,n_drugs,score_known_drug,score_rna_expression,score_genetic_literature,score_literature,score_genetic_association,score_animal_model,score_affected_pathway,has_clinical_trials,is_high_confidence,geneticConstraint,hasHighQualityChemicalProbes,expressionAtlas,target_success,max_pchembl,drug_count
ENSG00000144488,Q6ZVH7,ESPNL,espin like,0.2961379012026882,0,0,0.0,0.0,0.0,0.0,0.4871243608090357,0.0,0.0,0,0,0.7691119691119692,0.0,0.0,0,0.0,0
ENSG00000187624,Q6ZQX7,LIAT1,ligand of ATE1,0.296058378563639,0,0,0.0,0.0,0.0,0.030396539880581,0.4854737251121714,0.0,0.0,0,0,0.9960286817429675,0.0,0.0,0,0.0,0
ENSG00000237524,A0A1B0GUA7,TEX51,testis expressed 51,0.2959439827682596,0,0,0.0,0.0,0.0,0.0,0.486805379709229,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0
ENSG00000095059,P49366,DHPS,deoxyhypusine synthase,0.2959182753447773,0,0,0.0,0.0,0.0,0.125569867111058,0.0,0.0,0.480484599594092,0,0,-0.2480970766685052,0.0,0.0,0,8.04,76
ENSG00000011523,Q76N32,CEP68,centrosomal protein 68,0.2958817737873638,0,0,0.0,0.0,0.0,0.0,0.4867030506593762,0.0,0.0,0,0,-0.5359073359073359,0.0,0.0,0,0.0,0
ENSG00000154001,Q16537,PPP2R5E,protein phosphatase 2 regulatory subunit B'epsilon,0.2957470290497511,0,0,0.0,0.0,0.0,0.0334361938686391,0.2612030165011053,0.0,0.4204376251418987,0,0,-0.9600661886376172,0.0,0.0,0,0.0,0
ENSG00000206561,Q9Y215,COLQ,collagen like tail subunit of asymmetric acetylcholinesterase,0.2956552749411983,0,0,0.0,0.0,0.0,0.0,0.486330477256194,0.0,0.0,0,0,-0.1146166574738003,0.0,0.0,0,0.0,0
ENSG00000141736,P04626,ERBB2,erb-b2 receptor tyrosine kinase 2,0.2954866405589298,4,44,0.0,0.0,0.0,0.7487241676152888,0.0,0.0,0.4486168781215295,1,0,-0.6678433535576394,1.0,0.0,1,10.22,3510
ENSG00000135436,Q8IYM0,FAM186B,family with sequence similarity 186 member B,0.2954805434835262,0,0,0.0,0.0,0.0,0.0,0.486043057276225,0.0,0.0,0,0,0.0020959735245449,0.0,0.0,0,0.0,0
ENSG00000137309,P17096,HMGA1,high mobility group AT-hook 1,0.2953347134721608,0,0,0.0,0.0,0.0,0.710344777666548,0.4502859390975264,0.0,0.0,0,0,-0.7570876999448428,0.0,0.0,0,0.0,0
ENSG00000144231,O15514,POLR2D,RNA polymerase II subunit D,0.2950686072431748,0,0,0.0,0.0,0.0,0.0,0.4853654534404433,0.0,0.0,0,0,0.7306122448979593,0.0,0.0,0,0.0,0
ENSG00000184497,Q8WV15,TMEM255B,transmembrane protein 255B,0.2950364233476051,0,0,0.0,0.0,0.0,0.0,0.4853125133760542,0.0,0.0,0,0,0.5637065637065637,0.0,0.0,0,0.0,0
ENSG00000123472,Q5TC12,ATPAF1,ATP synthase mitochondrial F1 complex assembly factor 1,0.294804425082783,0,0,0.0,0.0300739988749852,0.0,0.0,0.0,0.0,0.4834271939030203,0,0,-0.1897407611693325,0.0,0.0300739988749852,0,0.0,0
ENSG00000108094,Q13617,CUL2,cullin 2,0.2947194483235589,0,0,0.0,0.0,0.0,0.0379956748507263,0.4828913297878586,0.0,0.0,0,0,-0.8818532818532818,0.0,0.0,0,0.0,0
ENSG00000069696,P21917,DRD4,dopamine receptor D4,0.2942249713999985,4,29,0.4732572389740467,0.0,0.0,0.2144099512851558,0.0,0.0,0.0,1,0,0.980584666298952,1.0,0.0,1,10.74,4422
ENSG00000170382,O75325,LRRN2,leucine rich repeat neuronal 2,0.2940547550553041,0,0,0.0,0.0,0.0,0.0379956748507263,0.4817979598338011,0.0,0.0,0,0,-0.6703805846662989,0.0,0.0,0,0.0,0
ENSG00000107317,P41222,PTGDS,prostaglandin D2 synthase,0.2939332363052324,0,0,0.0,0.0,0.0,0.6404297665883953,0.0,0.0,0.4514763661303452,0,0,0.149034749034749,0.0,0.0,0,0.0,0
ENSG00000288611,P48145,NPBWR1,neuropeptides B and W receptor 1,0.2939164461629143,0,0,0.0,0.0,0.0,0.0121586159522324,0.4828623051529676,0.0,0.0,0,0,0.9221180364037508,0.0,0.0,0,8.57,359
ENSG00000153303,Q8N878,FRMD1,FERM domain containing 1,0.2938902795766109,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.4834271939030203,0,0,0.4378378378378378,0.0,0.0,0,0.0,0
ENSG00000151883,Q8N3A8,PARP8,poly(ADP-ribose) polymerase family member 8,0.2935864269274881,0,0,0.0,0.0333322162022872,0.0,0.0,0.4812607685575731,0.0,0.0,0,0,-0.5597352454495312,0.0,0.0333322162022872,0,7.89,7
ENSG00000175329,Q2M1V0,ISX,intestine specific homeobox,0.2931887461232352,0,0,0.0,0.0,0.0,0.0,0.4822732246418284,0.0,0.0,0,0,0.6358521787093216,0.0,0.0,0,0.0,0
ENSG00000107897,Q5T8D3,ACBD5,acyl-CoA binding domain containing 5,0.2931147810693654,0,0,0.0,0.038688793768276,0.0,0.1428637374387309,0.4741486199000436,0.0,0.0,0,0,-0.3900717043574186,0.0,0.038688793768276,0,0.0,0
ENSG00000104140,Q96L33,RHOV,ras homolog family member V,0.2931123511293229,0,0,0.0,0.0,0.0,0.8412657770135311,0.0,0.0,0.4400842718270749,0,0,-0.692222835079978,0.0,0.0,0,0.0,0
ENSG00000164744,Q8TAQ9,SUN3,Sad1 and UNC84 domain containing 3,0.2930125387442742,0,0,0.0,0.0,0.0,0.0,0.4819833768834104,0.0,0.0,0,0,0.3810259238830666,0.0,0.0,0,0.0,0
ENSG00000197894,P11766,ADH5,"alcohol dehydrogenase 5 (class III), chi polypeptide",0.2929530762966028,2,2,0.0,0.0,0.0,0.2268383415241103,0.4705436485959534,0.0,0.0,1,0,0.3782680639823497,0.0,0.0,1,8.21,89
ENSG00000148341,Q9NR46,SH3GLB2,"SH3 domain containing GRB2 like, endophilin B2",0.29284064804838,0,0,0.0,0.0,0.0,0.0243172319044648,0.0,0.0,0.4804847681456349,0,0,-0.3079977937120794,0.0,0.0,0,0.0,0
ENSG00000106459,Q16656,NRF1,nuclear respiratory factor 1,0.2922145305169213,0,0,0.0,0.0,0.0,0.365990222814335,0.462371202803938,0.0,0.0,0,0,-0.963596249310535,0.0,0.0,0,0.0,0
ENSG00000185926,A6NHA9,OR4C46,olfactory receptor family 4 subfamily C member 46,0.2921508430269573,0,0,0.0,0.0,0.0,0.0,0.4805659528596526,0.0,0.0,0,0,0.9933811362382792,0.0,0.0,0,0.0,0
ENSG00000225997,P0C604,OR4A8,olfactory receptor family 4 subfamily A member 8 (gene/pseudogene),0.2921508430269573,0,0,0.0,0.0,0.0,0.0,0.4805659528596526,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0
ENSG00000142910,Q9GZM7,TINAGL1,tubulointerstitial nephritis antigen like 1,0.2920083471000714,0,0,0.0,0.0,0.0,0.0334361938686391,0.478659748186651,0.0,0.0,0,0,-0.2969663541092112,0.0,0.0,0,0.0,0
ENSG00000165061,Q9H898,ZMAT4,zinc finger matrin-type 4,0.2918183398830383,0,0,0.0,0.0743827074546422,0.0,0.0,0.4762998750631689,0.0,0.0,0,0,-0.0579150579150579,0.0,0.0743827074546422,0,0.0,0
ENSG00000198700,Q96P70,IPO9,importin 9,0.2916629519119143,0,0,0.0,0.0,0.0,0.0,0.4797634090224926,0.0,0.0,0,0,-0.8790954219525648,0.0,0.0,0,8.43,4
ENSG00000164654,Q9NXC5,MIOS,meiosis regulator for oocyte development,0.2914567652672731,0,0,0.0,0.0,0.0,0.0607930797611621,0.4763845936603912,0.0,0.0,0,0,-0.531053502482074,0.0,0.0,0,0.0,0
ENSG00000213064,O95562,SFT2D2,SFT2 domain containing 2,0.2913134021737434,0,0,0.0,0.091315821721965,0.0,0.0,0.0,0.0,0.4746226351594991,0,0,0.3306122448979591,0.0,0.091315821721965,0,0.0,0
ENSG00000138162,O95359,TACC2,transforming acidic coiled-coil containing protein 2,0.2912939763478684,0,0,0.0,0.0,0.0,0.0121586159522324,0.4785485414394845,0.0,0.0,0,0,-0.4885824600110314,0.0,0.0,0,0.0,0
ENSG00000152380,Q6UXP7,FAM151B,family with sequence similarity 151 member B,0.2912878013281679,0,0,0.0,0.0,0.0,0.1889651562576122,0.4696980569856966,0.0,0.0,0,0,0.1920573634859348,0.0,0.0,0,0.0,0
ENSG00000085415,Q96EE3,SEH1L,SEH1 like nucleoporin,0.2911557081561496,0,0,0.0,0.0275822717818118,0.0,0.0,0.0,0.0,0.4775499179717608,0,0,-0.5325979040264754,0.0,0.0275822717818118,0,0.0,0
ENSG00000186716,P11274,BCR,BCR activator of RhoGEF and GTPase,0.2911221064015797,4,14,0.4627028848488449,0.0163350990385958,0.0,0.3161574435273367,0.0,0.0,0.0,1,0,-0.5575289575289575,0.0,0.0163350990385958,1,9.0,62
ENSG00000184160,P18825,ADRA2C,adrenoceptor alpha 2C,0.2908698139233905,4,52,0.475317448899286,0.0,0.0,0.0628261671502495,0.0,0.0,0.0,1,0,0.258246001103144,0.0,0.0,1,10.52,1494
ENSG00000147133,P21675,TAF1,TATA-box binding protein associated factor 1,0.2908241323928535,0,0,0.0,0.0,0.0,0.0752229927211379,0.0,0.0,0.4746224649717485,0,0,0.0,1.0,0.0,0,9.7,235
ENSG00000136883,A0A1W2PNV5,KIF12,kinesin family member 12,0.2907792773502926,0,0,0.0,0.0,0.0,0.0151982699402905,0.0,0.0,0.4775499179717608,0,0,0.2408163265306122,0.0,0.0,0,0.0,0
ENSG00000007341,Q8TDW4,ST7L,suppression of tumorigenicity 7 like,0.2907073259203268,0,0,0.0,0.0,0.0,0.0,0.4781914768299768,0.0,0.0,0,0,-0.0113623827909542,0.0,0.0,0,0.0,0
ENSG00000121749,Q8TC07,TBC1D15,TBC1 domain family member 15,0.2904196895484829,0,0,0.0,0.0,0.0,0.1563733107189892,0.4698996713034661,0.0,0.0,0,0,-0.5275234418091561,0.0,0.0,0,6.21,4
ENSG00000121310,Q86YB7,ECHDC2,enoyl-CoA hydratase domain containing 2,0.2903994116849886,0,0,0.0,0.0222008511166263,0.0,0.0,0.4765749387378971,0.0,0.0,0,0,0.119249862107005,0.0,0.0222008511166263,0,0.0,0
ENSG00000080511,Q9NYR8,RDH8,retinol dehydrogenase 8,0.2903175085293276,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.4775502568218267,0,0,0.1810259238830667,0.0,0.0,0,0.0,0
ENSG00000166902,Q9NX20,MRPL16,mitochondrial ribosomal protein L16,0.2903173025319367,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.4775499179717608,0,0,0.2393822393822393,0.0,0.0,0,0.0,0
ENSG00000105696,Q9UK28,TMEM59L,transmembrane protein 59 like,0.2899949188924132,0,0,0.0,0.0,0.0,0.0501542908029587,0.4745119068241863,0.0,0.0,0,0,0.3406508549365692,0.0,0.0,0,0.0,0
ENSG00000117862,O95881,TXNDC12,thioredoxin domain containing 12,0.28987826901307,0,0,0.0,0.0,0.0,0.0355470646936795,0.0,0.0,0.4750503879357179,0,0,0.9353557639271926,0.0,0.0,0,0.0,0
ENSG00000164304,Q8TC20,CAGE1,cancer antigen 1,0.2895609315949723,0,0,0.0,0.0,0.0,0.0,0.4763057452140457,0.0,0.0,0,0,-0.2986210700496414,0.0,0.0,0,0.0,0
ENSG00000168556,Q9H160,ING2,inhibitor of growth family member 2,0.2895571569372902,0,0,0.0,0.0,0.0,0.0364758478566972,0.4744757437959451,0.0,0.0,0,0,-0.7559845559845559,0.0,0.0,0,7.82,5
ENSG00000112294,P51649,ALDH5A1,aldehyde dehydrogenase 5 family member A1,0.2895218591804431,4,3,0.4713574552315104,0.042056078124325,0.0,0.0789887862730099,0.0,0.0,0.0,1,0,-0.1998896856039713,0.0,0.042056078124325,1,6.46,4
ENSG00000147481,Q9NSN8,SNTG1,syntrophin gamma 1,0.2892768768664131,0,0,0.0,0.0,0.0,0.0243172319044648,0.0,0.0,0.4746226351594991,0,0,-0.5212355212355213,0.0,0.0,0,0.0,0
ENSG00000168461,Q13636,RAB31,"RAB31, member RAS oncogene family",0.2892650014602839,0,0,0.0,0.0382821600053973,0.0,0.1235501137379417,0.0,0.0,0.4687907422596925,0,0,0.6937672366243794,0.0,0.0382821600053973,0,0.0,0
ENSG00000189139,Q5H9T9,FSCB,fibrous sheath CABYR binding protein,0.2892385859797283,0,0,0.0,0.0,0.0,0.0,0.4757755111536717,0.0,0.0,0,0,0.8575841147269718,0.0,0.0,0,0.0,0
ENSG00000124067,Q9UP95,SLC12A4,solute carrier family 12 member 4,0.2892178708902012,0,0,0.0,0.0,0.0,0.0379956748507263,0.0,0.0,0.4738416526618242,0,0,-0.2379481522338665,0.0,0.0,0,0.0,0
ENSG00000173868,Q8TCT1,PHOSPHO1,phosphoethanolamine/phosphocholine phosphatase 1,0.2887415570339621,0,0,0.0,0.0,0.0,0.0121586159522324,0.4743500054812241,0.0,0.0,0,0,0.5231108659680088,0.0,0.0,0,7.63,91
ENSG00000185344,Q9Y487,ATP6V0A2,ATPase H+ transporting V0 subunit a2,0.288501156843142,0,0,0.0,0.0,0.0,0.0212775779164067,0.4734986173234484,0.0,0.0,0,0,-0.5644787644787645,0.0,0.0,0,0.0,0
ENSG00000161813,Q71RC2,LARP4,La ribonucleoprotein 4,0.2881755116846988,0,0,0.0,0.0,0.0,0.0334361938686391,0.4723550249674447,0.0,0.0,0,0,-0.8253723110865968,0.0,0.0,0,0.0,0
ENSG00000110066,Q4FZB7,KMT5B,lysine methyltransferase 5B,0.2878543920974437,0,0,0.0,0.0,0.0,0.0,0.4734986173234484,0.0,0.0,0,0,-0.9624931053502482,1.0,0.0,0,7.6,6
ENSG00000104892,Q6P597,KLC3,kinesin light chain 3,0.2877771479284059,0,0,0.0,0.0,0.0,0.0547137717850459,0.4706358679415183,0.0,0.0,0,0,0.7506894649751792,0.0,0.0,0,0.0,0
ENSG00000218305,A4D256,CDC14C,cell division cycle 14C,0.2877022042360267,0,0,0.0,0.0,0.0,0.0,0.4732482798475138,0.0,0.0,0,0,0.6340871483728627,0.0,0.0,0,0.0,0
ENSG00000165702,Q5VTD9,GFI1B,growth factor independent 1B transcriptional repressor,0.2876997634874069,0,0,0.0,0.0,0.0,0.0121586159522324,0.0,0.0,0.4726363342037561,0,0,-0.3499172642029785,0.0,0.0,0,0.0,0
ENSG00000138795,Q9UJU2,LEF1,lymphoid enhancer binding factor 1,0.2873531730768677,0,0,0.0,0.0658055640041042,0.0,0.0614431245856831,0.4680184691249399,0.0,0.0,0,0,-0.7309431880860453,0.0,0.0658055640041042,0,6.82,3
ENSG00000168769,Q6N021,TET2,tet methylcytosine dioxygenase 2,0.2873467057160254,0,0,0.0,0.0548980597544487,0.0,0.3905947198383307,0.4519138189008682,0.0,0.0,0,0,0.9997793712079426,0.0,0.0548980597544487,0,6.91,90
ENSG00000130414,O95299,NDUFA10,NADH:ubiquinone oxidoreductase subunit A10,0.2872301200116593,4,3,0.0,0.0692222569298718,0.0,0.2855863653167577,0.1120188299988531,0.0,0.4372553877602064,1,0,0.2662989520132377,0.0,0.0692222569298718,1,7.95,2
ENSG00000156011,Q9NYI0,PSD3,pleckstrin and Sec7 domain containing 3,0.2871641541807416,0,0,0.0,0.0,0.0,0.0439061131608393,0.4701679227043373,0.0,0.0,0,0,-0.6063982349696635,0.0,0.0,0,0.0,0
ENSG00000102189,Q15075,EEA1,early endosome antigen 1,0.2868138597110723,0,0,0.0,0.0,0.0,0.504356581784061,0.4465691914695159,0.0,0.0,0,0,-0.4873690016547159,0.0,0.0,0,4.59,2
ENSG00000267508,Q96NJ3,ZNF285,zinc finger protein 285,0.2867862342202705,0,0,0.0,0.0150765569880944,0.0,0.0,0.4709877508746346,0.0,0.0,0,0,0.5949255377826805,0.0,0.0150765569880944,0,0.0,0
ENSG00000150672,Q15700,DLG2,discs large MAGUK scaffold protein 2,0.2866801696273941,0,0,0.0,0.0,0.0,0.3034351509348028,0.4563953529758309,0.0,0.0,0,0,-0.7470490899062328,0.0,0.0,0,0.0,0
ENSG00000163681,Q14BN4,SLMAP,sarcolemma associated protein,0.2866218215917548,0,0,0.0,0.0,0.0,0.0,0.4714711324344917,0.0,0.0,0,0,-0.6532818532818533,0.0,0.0,0,0.0,0
ENSG00000143891,Q96C23,GALM,galactose mutarotase,0.2864953355778644,0,0,0.0,0.0,0.0,0.0911896196417431,0.4667035915640303,0.0,0.0,0,0,0.6231660231660232,0.0,0.0,0,0.0,0
ENSG00000168310,P14316,IRF2,interferon regulatory factor 2,0.2863829628955643,0,0,0.0,0.0,0.0,0.4101488527023889,0.0,0.0,0.4505707853814206,0,0,-0.7051296194153337,0.0,0.0,0,0.0,0
ENSG00000139174,Q96MT3,PRICKLE1,prickle planar cell polarity protein 1,0.2863399694411094,0,0,0.0,0.0,0.0,0.0121586159522324,0.4703995762509764,0.0,0.0,0,0,-0.9027027027027028,0.0,0.0,0,0.0,0
ENSG00000179088,Q96LP6,C12ORF42,chromosome 12 open reading frame 42,0.2861747936706076,0,0,0.0,0.0,0.0,0.0,0.4707358054484213,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0
ENSG00000113494,P16471,PRLR,prolactin receptor,0.2860958373742356,0,0,0.0,0.0,0.0,0.036306978190694,0.0,0.0,0.468790579426751,0,0,-0.7537782680639824,0.0,0.0,0,5.7,2
ENSG00000108599,O43572,AKAP10,A-kinase anchoring protein 10,0.2858995201454832,0,0,0.0,0.0666485735023278,0.0,0.0,0.4669505727268478,0.0,0.0,0,0,-0.8130170987313845,0.0,0.0666485735023278,0,0.0,0
ENSG00000131115,Q86WZ6,ZNF227,zinc finger protein 227,0.2858731645765167,0,0,0.0,0.0,0.0,0.0,0.189572554779897,0.0,0.4228465097973002,0,0,0.3291781577495862,0.0,0.0,0,0.0,0
ENSG00000274391,P56180,TPTE,transmembrane phosphatase with tensin homology,0.2857502046465254,0,0,0.0,0.0,0.0,0.0,0.3189209488779941,0.0,0.3903071515246691,0,0,0.5939327082184225,0.0,0.0,0,0.0,0
ENSG00000134363,P19883,FST,follistatin,0.2854952701103729,0,0,0.0,0.0,0.0,0.0165492272683163,0.0,0.0,0.468790579426751,0,0,-0.9169332597904026,0.0,0.0,0,0.0,0
ENSG00000101276,Q9NQ40,SLC52A3,solute carrier family 52 member 3,0.2854877589191996,0,0,0.0,0.0,0.0,0.0379956748507263,0.4677059017084986,0.0,0.0,0,0,0.0783232211803639,0.0,0.0,0,0.0,0
ENSG00000171812,P25067,COL8A2,collagen type VIII alpha 2 chain,0.2853123191955383,0,0,0.0,0.0,0.0,0.0364758478566972,0.4674933080344595,0.0,0.0,0,0,0.2982901268615554,0.0,0.0,0,0.0,0
ENSG00000130985,P22314,UBA1,ubiquitin like modifier activating enzyme 1,0.2852756576874469,0,0,0.0,0.0291598581380126,0.0,0.1123876679409031,0.0,0.0,0.4629894147857494,0,0,0.0,1.0,0.0291598581380126,0,7.26,37
ENSG00000111424,P11473,VDR,vitamin D receptor,0.285269821580167,4,17,0.4255515583281347,0.0,0.0,0.8739127349769926,0.0,0.0,0.0,1,0,-0.4177606177606178,0.0,0.0,1,11.0,847
ENSG00000188452,Q49MI3,CERKL,CERK like autophagy regulator,0.2849922308637188,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.468790579426751,0,0,0.6300055157198015,0.0,0.0,0,0.0,0
ENSG00000048405,Q2TB10,ZNF800,zinc finger protein 800,0.2847110075627911,0,0,0.0,0.0408206845921711,0.0,0.0,0.0,0.0,0.4662869542212741,0,0,-0.8399338113623828,0.0,0.0408206845921711,0,0.0,0
ENSG00000110203,P41439,FOLR3,folate receptor gamma,0.2846556259487722,0,0,0.0,0.0,0.0,0.3352137827617865,0.0,0.0,0.4514762007630298,0,0,-0.3573083287369002,0.0,0.0,0,0.0,0
ENSG00000203972,Q5SZD4,GLYATL3,glycine-N-acyltransferase like 3,0.2845054608801925,0,0,0.0,0.0,0.0,0.0,0.1116224317549208,0.0,0.4400842718270749,0,0,0.83011583011583,0.0,0.0,0,0.0,0
ENSG00000139631,Q9Y600,CSAD,cysteine sulfinic acid decarboxylase,0.2844740661112339,0,0,0.0,0.0,0.0,0.0410353288387844,0.0,0.0,0.465886471312831,0,0,0.0060672917815773,0.0,0.0,0,0.0,0
ENSG00000162490,Q8NBI3,DRAXIN,dorsal inhibitory axon guidance protein,0.2843207122695642,0,0,0.0,0.0,0.0,0.0227974049104357,0.4665461120843348,0.0,0.0,0,0,0.2051847766133481,0.0,0.0,0,0.0,0
ENSG00000030419,Q9UKS7,IKZF2,IKAROS family zinc finger 2,0.2843205588773774,0,0,0.0,0.0,0.0,0.0659436045742605,0.037560044884711,0.0,0.4568303053551955,0,0,-0.6881412024269167,1.0,0.0,0,8.22,49
ENSG00000136444,Q9HA92,RSAD1,radical S-adenosyl methionine domain containing 1,0.2840547461016903,0,0,0.0,0.0,0.0,0.2006171632118349,0.0,0.0,0.4572176300187482,0,0,0.1505791505791505,0.0,0.0,0,0.0,0
ENSG00000197111,Q15366,PCBP2,poly(rC) binding protein 2,0.2839883865718342,0,0,0.0,0.0,0.0,0.2559219788278921,0.0,0.0,0.454343232850217,0,0,-0.984445670159956,0.0,0.0,0,0.0,0
ENSG00000197165,P50226,SULT1A2,sulfotransferase family 1A member 2,0.2838199630635307,0,0,0.0,0.0,0.0,0.0,0.0385786315624939,0.0,0.4572176300187482,0,0,0.4375068946497518,0.0,0.0,0,0.0,0
ENSG00000131697,O75161,NPHP4,nephrocystin 4,0.2838102537452674,0,0,0.0,0.0,0.0,0.0182379239283486,0.46593442062167,0.0,0.0,0,0,0.367457253171539,0.0,0.0,0,0.0,0
ENSG00000170689,P17482,HOXB9,homeobox B9,0.2834701999956326,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.4662869542212741,0,0,-0.0109211252068395,0.0,0.0,0,0.0,0
ENSG00000036257,Q13618,CUL3,cullin 3,0.283355254560291,0,0,0.0,0.0699449361869686,0.0,0.1475565220673692,0.4571657196896661,0.0,0.0,0,0,-0.8326530612244898,0.0,0.0699449361869686,0,0.0,0
ENSG00000162368,P30085,CMPK1,cytidine/uridine monophosphate kinase 1,0.283232301924059,0,0,0.0,0.034333693818666,0.0,0.4442364802633771,0.0,0.0,0.4429208349709572,0,0,-0.1151682294539437,0.0,0.034333693818666,0,8.52,3
ENSG00000114739,Q13705,ACVR2B,activin A receptor type 2B,0.2832264283006788,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.4658859682934161,1,0,-0.7868725868725869,0.0,0.0,1,8.52,38
ENSG00000114805,Q4KWH8,PLCH1,phospholipase C eta 1,0.2831499929990735,0,0,0.0,0.0,0.0,0.030396539880581,0.4642404110322159,0.0,0.0,0,0,-0.4989520132377275,0.0,0.0,0,0.0,0
ENSG00000142949,P10586,PTPRF,protein tyrosine phosphatase receptor type F,0.2831232013458752,0,0,0.0,0.0,0.0,0.0545449021190426,0.0,0.0,0.4629889226851549,0,0,-0.8468836183121897,0.0,0.0,0,7.18,108
ENSG00000162599,Q12857,NFIA,nuclear factor I A,0.2827191402584282,0,0,0.0,0.0745582367768378,0.0,0.3824177395707056,0.4442737812991812,0.0,0.0,0,0,-0.9696635410921124,0.0,0.0745582367768378,0,0.0,0
ENSG00000197119,Q8N8R3,SLC25A29,solute carrier family 25 member 29,0.2825581193340463,0,0,0.0,0.0339379607243563,0.0,0.0,0.4630897527538605,0.0,0.0,0,0,0.90126861555433,0.0,0.0339379607243563,0,0.0,0
ENSG00000044115,P35221,CTNNA1,catenin alpha 1,0.2823632791743076,0,0,0.0,0.0,0.0,0.0287078432205487,0.4630307613610983,0.0,0.0,0,0,-0.6992829564258136,0.0,0.0,0,7.28,2
ENSG00000156925,O60481,ZIC3,Zic family zinc finger 3,0.2819179902639153,0,0,0.0,0.0,0.0,0.0121586159522324,0.0,0.0,0.463125756279087,0,0,0.0,0.0,0.0,0,0.0,0
ENSG00000178445,P23378,GLDC,glycine decarboxylase,0.2818772136784414,0,0,0.0,0.0,0.0,0.047452376146907,0.4612939938825414,0.0,0.0,0,0,0.2168781025923882,0.0,0.0,0,0.0,0
ENSG00000113569,O75694,NUP155,nucleoporin 155,0.2818417700070261,0,0,0.0,0.0,0.0,0.0,0.2715604085440233,0.0,0.3957182084057506,0,0,-0.71715388858246,0.0,0.0,0,6.71,5
ENSG00000109452,O15327,INPP4B,inositol polyphosphate-4-phosphatase type II B,0.2818348049080161,0,0,0.0,0.0,0.0,0.0121586159522324,0.0,0.0,0.4629889226851549,0,0,-0.519249862107005,0.0,0.0,0,0.0,0
ENSG00000259571,Q8IZY5,BLID,"BH3-like motif containing, cell death inducer",0.2817961096937554,0,0,0.0,0.0,0.0,0.0,0.4635332027935555,0.0,0.0,0,0,0.915830115830116,0.0,0.0,0,0.0,0
ENSG00000069956,Q16659,MAPK6,mitogen-activated protein kinase 6,0.2816579534616645,0,0,0.0,0.0209693664858769,0.0,0.1116650666446345,0.4572567070282569,0.0,0.0,0,0,-0.7254274682846111,0.0,0.0209693664858769,0,10.7,245
ENSG00000112242,O00716,E2F3,E2F transcription factor 3,0.2815484104092306,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.463125756279087,1,0,-0.8031991174848317,0.0,0.0,1,0.0,0
ENSG00000166272,Q9NX94,WBP1L,WW domain binding protein 1 like,0.2812015566108872,0,0,0.0,0.0,0.0,0.030396539880581,0.4610353811244679,0.0,0.0,0,0,-0.3152785438499724,0.0,0.0,0,0.0,0
ENSG00000110079,Q96JQ5,MS4A4A,membrane spanning 4-domains A4A,0.2809662449977248,0,0,0.0,0.0,0.0,0.7048088943897136,0.4269276936632997,0.0,0.0,0,0,0.5665747380033095,0.0,0.0,0,0.0,0
ENSG00000198561,O60716,CTNND1,catenin delta 1,0.2809446241777136,0,0,0.0,0.0,0.0,0.4961404385325044,0.4373255518489778,0.0,0.0,0,0,-0.9638168781025924,0.0,0.0,0,7.23,2
ENSG00000161082,Q8N6W0,CELF5,CUGBP Elav-like family member 5,0.280871037475717,0,0,0.0,0.0,0.0,0.0,0.4620115292384851,0.0,0.0,0,0,-0.9255377826806398,0.0,0.0,0,0.0,0
ENSG00000126214,Q07866,KLC1,kinesin light chain 1,0.2808692052387921,0,0,0.0,0.137968138975634,0.0,0.7705819978548261,0.4143238729351283,0.3343923352262721,0.0,0,0,-0.6820739106453393,0.0,0.137968138975634,0,0.0,0
ENSG00000111206,Q08050,FOXM1,forkhead box M1,0.2806415639469622,0,0,0.0,0.0,0.0,0.2212655465379925,0.0,0.0,0.4505707853814206,0,0,-0.6377275234418092,0.0,0.0,0,7.96,27
ENSG00000163466,O15144,ARPC2,actin related protein 2/3 complex subunit 2,0.2806328595117948,0,0,0.0,0.0,0.0,0.030396539880581,0.0,0.0,0.4600999175793955,0,0,-0.8725868725868726,0.0,0.0,0,7.32,2
ENSG00000067704,Q9NSE4,IARS2,"isoleucyl-tRNA synthetase 2, mitochondrial",0.2806011718228092,0,0,0.0,0.0384907529567642,0.0,0.0182379239283486,0.0360323834133913,0.0,0.4514762007630298,0,0,-0.4597904026475455,0.0,0.0384907529567642,0,7.96,3
ENSG00000185278,Q5TC79,ZBTB37,zinc finger and BTB domain containing 37,0.280556031918761,0,0,0.0,0.0,0.0,0.030396539880581,0.0,0.0,0.4599735420226125,0,0,-0.5905129619415334,0.0,0.0,0,0.0,0
